ID товара,Наименование,Цена,Город,Промо цена,Ссылка на страницу
3298576,Батончик Фруктовая Энергия Фрутилад чернослив 30г,40.70,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3298576/
3430120,Батончик Берёж злаковый с отрубями яблоко-шоколад 42г,33.90,Санкт-Петербург,19.70,https://www.detmir.ru/product/index/id/3430120/
3430121,Батончик SIBERRYA Литра злаковый 35г,43.50,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3430121/
3689548,Батончик-мюсли Леовит Мой лайк для энергии кофе с шоколадом 25г,18.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3689548/
3689546,Батончик-мюсли Леовит Мой лайк для тонуса апельсин 25г,18.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3689546/
3286032,Орехи Семушка бразильские 120г,237,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286032/
3444361,Батончик Диа-Веста Бон Здоровье от Природы с орехом 30г,26.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444361/
3422276,Батончик ОлЛайт шоколад-апельсин 30г,44.90,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3422276/
3433310,Чипсы DrKorner цельнозерновые кукурузно-рисовые с сыром 50г,54.90,Санкт-Петербург,42.47,https://www.detmir.ru/product/index/id/3433310/
3286063,Батончик Pikki фруктово-ореховый кешью-миндаль-инжир 35г,99.90,Санкт-Петербург,69.20,https://www.detmir.ru/product/index/id/3286063/
3422270,Батончик ОлЛайт арахисовый 30г,44.90,Санкт-Петербург,25,https://www.detmir.ru/product/index/id/3422270/
3480618,Ядра Nutvill арахиса сырые 500г,317,Санкт-Петербург,249,https://www.detmir.ru/product/index/id/3480618/
3286841,Хлебцы Take a Bite хрустящие рисово-гречневые 150г,139.90,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/3286841/
3433309,Чипсы DrKorner цельнозерновые кукурузно-рисовые с розмарином и оливковым маслом 50г,48.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433309/
3430124,Батончик SIBERRYA Физкульт злаковый 35г,43.50,Санкт-Петербург,30,https://www.detmir.ru/product/index/id/3430124/
3433311,Чипсы DrKorner цельнозерновые кукурузно-рисовые с сыром начо 50г,49.90,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3433311/
3286186,Батончик-мюсли Bombbar клубника 45г,55.70,Санкт-Петербург,49.40,https://www.detmir.ru/product/index/id/3286186/
3289440,Хлебцы DiDi амарантовые без глютена с луком 195г,118.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3289440/
3430122,Батончик SIBERRYA Матан злаковый 35г,43.50,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3430122/
3533601,Фрукты сушеные Gifruit яблоко 500г,629,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3533601/
3296378,Снеки LittleAngel Rosy органические кукурузные 30г,154.90,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/3296378/
3286085,Батончик Леовит Фрутончик со злаками яблоко-курага-фенхель 20г,47.90,Санкт-Петербург,20.55,https://www.detmir.ru/product/index/id/3286085/
3433299,Хлебцы DrKorner кукурузно-рисовые с чиа и льном без глютена 100г,91.50,Санкт-Петербург,80.09,https://www.detmir.ru/product/index/id/3433299/
3710567,Батончик Капитан Сильвер кокосовый витаминный в белой глазури 50г,29.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3710567/
3284507,Батончик Take a Slim Bite фруктово-ягодный кокос 30г,67.90,Санкт-Петербург,48.80,https://www.detmir.ru/product/index/id/3284507/
3289439,Хлебцы DiDi амарантовые без глютена с гречей 195г,118.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3289439/
3415081,Батончик Биокей с клубникой и цельными злаками 25г,28.50,Санкт-Петербург,16.73,https://www.detmir.ru/product/index/id/3415081/
3417771,Батончик ENERGON Slim клюква и злаки 40г,35.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3417771/
3286818,Батончик Take a Bite Интеллект орехово-фруктовый миндаль-яблоко-корица 45г,113.30,Санкт-Петербург,58,https://www.detmir.ru/product/index/id/3286818/
3526368,Финики R.A.W.LIFE Аджва 125г,399,Санкт-Петербург,309,https://www.detmir.ru/product/index/id/3526368/
3480256,Батончик SOJ Ореховый с медом орехи-мед-морская соль 40г,138.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3480256/
3289429,Батончик Умные сладости в белой глазури со сливочной начинкой 20г,30.90,Санкт-Петербург,26.63,https://www.detmir.ru/product/index/id/3289429/
3310372,Снек Лакомства для здоровья лен-морская капуста 60г,179.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3310372/
3467346,Карамель медовая HoneyWay с шалфеем 30г,219,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3467346/
3464051,Чипсы Яблоков грушевые 25г,154.30,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3464051/
3444364,Батончик-мюсли Диа-Веста Vogue абрикос в глазури 37г,26.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444364/
3480609,Ядра Nutvill миндаля сырые 130г,315,Санкт-Петербург,229,https://www.detmir.ru/product/index/id/3480609/
3286058,Батончик Pikki фруктовый чернослив-яблоко 25г,49.90,Санкт-Петербург,39.50,https://www.detmir.ru/product/index/id/3286058/
3286187,Батончик-мюсли Bombbar арахис 45г,55.70,Санкт-Петербург,49.40,https://www.detmir.ru/product/index/id/3286187/
3433313,Чипсы DrKorner цельнозерновые рисовые c горошком и чечевицей 50г,49.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433313/
3433303,Хлебцы DrKorner рисовые из бурого риса с морской солью без глютена 100г,94.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433303/
3286033,Семена Семушка тыквенные очищенные 40г,68.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286033/
3506029,Чипсы Сибуки морская капуста Премиум 5г,62.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3506029/
3422273,Батончик ОлЛайт лимонный 30г,44.90,Санкт-Петербург,25,https://www.detmir.ru/product/index/id/3422273/
3286029,Орехи Семушка грецкий-чилийский 80г,215,Санкт-Петербург,169,https://www.detmir.ru/product/index/id/3286029/
3286028,Орехи Семушка миндаль сушеный 120г,255,Санкт-Петербург,189,https://www.detmir.ru/product/index/id/3286028/
3728584,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 60г,190.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728584/
3277087,Снеки Зеленика сушеный персик 20г,205,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3277087/
3422199,Батончик Bionova №11 кэроб-орехи 35г,77.90,Санкт-Петербург,51.38,https://www.detmir.ru/product/index/id/3422199/
3433302,Хлебцы DrKorner кукурузно-рисовые с имбирём и лимоном без глютена 90г,70.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433302/
3277210,Батончик R.A.W.LIFE орехово-фруктовый лайм-имбирь 47г,155.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3277210/
3422199,Батончик Bionova №11 кэроб-орехи 35г,77.90,Санкт-Петербург,51.38,https://www.detmir.ru/product/index/id/3422199/
3422253,Хлебцы Leksands темно-ржаные на закваске с отрубями 200г,229,Санкт-Петербург,199,https://www.detmir.ru/product/index/id/3422253/
3444362,Батончик Диа-Веста Бон Здоровье от Природы шоколад 30г,26.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444362/
3433304,Хлебцы Jr Korner мини хрустящие рисовые карамельные 30г,36.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433304/
3335270,Батончик ПП мюсли дыня в йогуртовой глазури 30г,39.90,Санкт-Петербург,27.62,https://www.detmir.ru/product/index/id/3335270/
3464050,Чипсы Яблоков из сладких яблок 25г,113.10,Санкт-Петербург,78.11,https://www.detmir.ru/product/index/id/3464050/
3467345,Карамель медовая HoneyWay с ментолом и эвкалиптом 30г,219,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3467345/
3284509,Батончик Take a Slim Bite фруктово-ягодный апельсин 30г,67.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3284509/
3422196,Батончик Bionova №7 инжир-орехи 35г,77.90,Санкт-Петербург,51.38,https://www.detmir.ru/product/index/id/3422196/
3286025,Орехи Семушка фисташки очищенные 120г,425,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286025/
3286060,Батончик Pikki фруктовый абрикос-яблоко 25г,49.90,Санкт-Петербург,39.50,https://www.detmir.ru/product/index/id/3286060/
3284542,Снек Take a Bitey паффы мультизлаковые яблоко-брокколи 20г,64.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3284542/
3286824,Батончик Take a Bite Детокс орехово-фруктовый абрикос-миндаль 45г,113.30,Санкт-Петербург,58,https://www.detmir.ru/product/index/id/3286824/
3286062,Батончик Pikki фруктово-ореховый семечки-клюква 35г,79.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286062/
3335272,Батончик ПП мюсли личи в йогуртовой глазури 30г,39.90,Санкт-Петербург,27.62,https://www.detmir.ru/product/index/id/3335272/
3286846,Слайс Take a Bite из зеленой гречки с чесноком и паприкой 100г,179.90,Санкт-Петербург,139,https://www.detmir.ru/product/index/id/3286846/
3289441,Хлебцы DiDi амарантовые без глютена с ламинарией 195г,118.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3289441/
3444370,Батончик-мюсли Диа-Веста Класс вишня-абрикос в глазури 32г,26.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444370/
3286040,Орехи Семушка грецкий 110г,219,Санкт-Петербург,189,https://www.detmir.ru/product/index/id/3286040/
3444374,Завтрак сухой Диа-Веста Класс с ягодой черники 30г,19.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444374/
3286051,Лаваш Семушка фруктовый клюквенный 80г,109.90,Санкт-Петербург,96,https://www.detmir.ru/product/index/id/3286051/
3422271,Батончик ОлЛайт клюквенный 30г,44.90,Санкт-Петербург,33,https://www.detmir.ru/product/index/id/3422271/
3276024,Снек Marc&Фиса Фрустики абрикос-тыква 15г с 1года,32.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3276024/
1919751,Подушечки Sponge Bob амарантовые со сливочной начинкой 220г,178.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919751/
3277085,Снеки Зеленика сушеная дыня 20г,197.50,Санкт-Петербург,149,https://www.detmir.ru/product/index/id/3277085/
3335281,Хлебцы ПП ржано-пшеничные с томатом и базиликом 100г,73.50,Санкт-Петербург,50.39,https://www.detmir.ru/product/index/id/3335281/
3286043,Орехи Семушка макадамия 150г,671,Санкт-Петербург,519,https://www.detmir.ru/product/index/id/3286043/
3486243,Снеки Зеленика сушеный батат 30г,101.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3486243/
3286052,Лаваш Семушка фруктовый из сливы 80г,109.90,Санкт-Петербург,80,https://www.detmir.ru/product/index/id/3286052/
3286054,Сухофрукт Семушка ананасы сушеные 80г,247,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3286054/
1919491,Хлебцы DiDi амарантовые без глютена 100г,67.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919491/
3286064,Батончик Pikki фруктово-ореховый клюква-миндаль 35г,89.90,Санкт-Петербург,80.09,https://www.detmir.ru/product/index/id/3286064/
3286053,Лаваш Семушка фруктовый из кураги 80г,109.90,Санкт-Петербург,76,https://www.detmir.ru/product/index/id/3286053/
3296417,Снеки Biosaurus органические кукурузные со вкусом кетчупа 15г,86.10,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3296417/
3467301,Карамель медовая HoneyWay горное разнотравье 30г,219,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3467301/
3531421,Маффин Bionova протеиновый шоколадный с кусочками шоколада 40г,74.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3531421/
3277070,Снеки Зеленика сушеный батат 50г,172.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3277070/
3480270,Батончик SOJ фруктово-ореховый со вкусом манго миндаль-кешью-манго 40г,102.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3480270/
3294944,Батончик Рототайка на фруктозе клубника 27г,26.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3294944/
3480610,Ядра Nutvill кешью сырые 130г,319,Санкт-Петербург,239,https://www.detmir.ru/product/index/id/3480610/
3277083,Снеки Зеленика сушеная слива 20г,160.90,Санкт-Петербург,98.90,https://www.detmir.ru/product/index/id/3277083/
3889786,Гематоген Народный с витамином С 40г,18.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3889786/
3277156,Чипсы NEWTON апельсиновые 25г,147.90,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/3277156/
3819337,Фрукты сушеные Gifruit exotic манго 250г,441,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3819337/
3426687,Батончик-мюсли Actifruit злаковый Карамель 24г,25.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3426687/
1919611,Батончики Умные сладости с кокосовой начинкой в глазури 110г,156.90,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/1919611/
1919701,Батончики Sponge Bob амарантовые с клубничной начинкой глазированные 20г,38.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919701/
3550046,Крекеры TRAWA от Get Health гречишные 160г,479,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3550046/
3277153,Чипсы NEWTON сладкие яблоки 25г,147.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3277153/
3444360,Батончик Диа-Веста Бон Здоровье от Природы с апельсином 30г,26.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444360/
3422274,Батончик ОлЛайт клубничный 30г,44.90,Санкт-Петербург,33,https://www.detmir.ru/product/index/id/3422274/
3286066,Батончик Pikki диетический клюква-кешью 35г,61.90,Санкт-Петербург,49.40,https://www.detmir.ru/product/index/id/3286066/
3286857,Снек Take a Bite паффы мультизлаковые вяленый томат-чили 30г,77.30,Санкт-Петербург,68.21,https://www.detmir.ru/product/index/id/3286857/
3480617,Стружка Nutvill кокосовая 300г,319,Санкт-Петербург,199,https://www.detmir.ru/product/index/id/3480617/
3480268,Батончик SOJ фруктово-ореховый со вкусом вишни миндаль-кешью-вишня 40г,102.90,Санкт-Петербург,81.08,https://www.detmir.ru/product/index/id/3480268/
3286044,Семена Семушка кунжута 150г,89.90,Санкт-Петербург,67.22,https://www.detmir.ru/product/index/id/3286044/
3286050,Сухофрукт Семушка финики 150г,269,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286050/
3649385,Чипсы MOjNO картофель-грибы в шиитаке-лук со сметаной 75г,149.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3649385/
3728589,Снек Bob Snail Фруктово-ягодный яблочно-малиновый в молочном бельгийском шоколаде без добавленного сахара 60г,190.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728589/
1919671,Батончики Sponge Bob амарантовые с клубничной начинкой глазированные 110г,156.30,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919671/
3322301,Батончик Дары Памира Шелковица с Памира шелковица-миндаль 20г,55.50,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3322301/
3286049,Сухофрукт Семушка слива черная сушеная 130г,172.30,Санкт-Петербург,129,https://www.detmir.ru/product/index/id/3286049/
3426688,Батончик-мюсли Actifruit злаковый Клубника 24г,25.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3426688/
3467349,Карамель медовая HoneyWay с малиной и ромашкой 30г,219,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3467349/
1919761,Подушечки Sponge Bob амарантовые с шоколадной начинкой 220г,178.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919761/
1919461,Хлебцы DiDi амарантовые с топинамбуром и луком без глютена 100г,67.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919461/
3335274,Батончик ПП ореховый фисташка 40г,101.70,Санкт-Петербург,75.14,https://www.detmir.ru/product/index/id/3335274/
3728585,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 60г,190.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728585/
3889805,Гематоген Народный Просто 25г,15.10,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3889805/
3418932,Козинак ПП арахисовый 40г,54.90,Санкт-Петербург,40.49,https://www.detmir.ru/product/index/id/3418932/
3452847,Попкорн Holy Corn сладко-соленый 30г,68.10,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3452847/
3794838,Батончик BE-KIND орехи-мед-морская соль 30г,119.90,Санкт-Петербург,84.99,https://www.detmir.ru/product/index/id/3794838/
1919641,Батончики Умные сладости с кокосовой начинкой в глазури 20г,27.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919641/
3710574,Батончик Капитан Сильвер кокосовый йод в шоколадной глазури 35г,29.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3710574/
3286845,Слайс Take a Bite из зеленой гречки с томатами и розмарином 100г,179.90,Санкт-Петербург,159,https://www.detmir.ru/product/index/id/3286845/
3296416,Снеки Biosaurus органические кукурузные со вкусом сыра 15г,85.30,Санкт-Петербург,59.30,https://www.detmir.ru/product/index/id/3296416/
3452853,Попкорн Holy Corn идеально сладкий 120г,168.90,Санкт-Петербург,139,https://www.detmir.ru/product/index/id/3452853/
3533596,Фрукты сушеные Gifruit дикое яблоко 500г,779,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3533596/
3486241,Снеки Зеленика сушеная свекла 30г,101.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3486241/
3506113,Чипсы Сибуки морская капуста-терияки 5г,62.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3506113/
3452850,Попкорн Holy Corn нежный сыр 25г,109.90,Санкт-Петербург,91.97,https://www.detmir.ru/product/index/id/3452850/
3277081,Снеки Зеленика сушеный манго 20г,211,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/3277081/
3405835,Снеки Зеленика Микс сет 280г,1,Санкт-Петербург,1,https://www.detmir.ru/product/index/id/3405835/
3277072,Снеки Зеленика сушеный шиитаке 50г,213,Санкт-Петербург,159,https://www.detmir.ru/product/index/id/3277072/
3433308,Чипсы DrKorner цельнозерновые кукурузно-рисовые с паприкой и чили 50г,48.90,Санкт-Петербург,42.47,https://www.detmir.ru/product/index/id/3433308/
3286034,Орехи Семушка смесь орехов с клюквой 50г,108.90,Санкт-Петербург,96.92,https://www.detmir.ru/product/index/id/3286034/
3322321,Чипсы Дары Памира Boncocos кокосовые 250г,313,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3322321/
3328908,Снеки Экофермер Пикантные из пророщенных семян 100г,181.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3328908/
3422272,Батончик ОлЛайт абрикосовый 30г,44.90,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3422272/
3286045,Орехи Семушка бразильский 150г,299,Санкт-Петербург,239,https://www.detmir.ru/product/index/id/3286045/
3322342,Кокос Дары Памира мякоть 65% 200г,239,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3322342/
3480616,Ядра Nutvill арахиса сырые 200г,140.90,Санкт-Петербург,98.90,https://www.detmir.ru/product/index/id/3480616/
3728579,Снек Bob Snail Фруктово-ягодный яблочно-клубничный в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Санкт-Петербург,83.06,https://www.detmir.ru/product/index/id/3728579/
3422197,Батончик Bionova №8 шоколад-орех 35г,77.90,Санкт-Петербург,51.38,https://www.detmir.ru/product/index/id/3422197/
3533587,Орехи Gifruit фундук лесной 250г,427,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3533587/
3286080,Батончик Леовит Худеем за неделю мюсли с черникой и лютеином 30г,27.90,Санкт-Петербург,23.66,https://www.detmir.ru/product/index/id/3286080/
1919481,Хлебцы DiDi амарантовые с топинамбуром и гречей без глютена 100г,65.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/1919481/
3433300,Хлебцы DrKorner кукурузно-рисовые с киноа льном и розмарином 100г,91.50,Санкт-Петербург,72.17,https://www.detmir.ru/product/index/id/3433300/
3277161,Чипсы NEWTON грушевые 25г,157.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3277161/
3328917,Батончик Pastilata фруктовый тыква-яблоко 30г,77.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3328917/
3426689,Батончик-мюсли Actifruit злаковый Шоколад 24г,25.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3426689/
3480246,Батончик SOJ Маршмэллоу с соленой карамелью в молочном шоколаде 30г,74.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3480246/
3728578,Снек Bob Snail Фруктово-ягодный яблочно-вишневый в темном бельгийском шоколаде без добавленного сахара 30г,98.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728578/
3728583,Снек Bob Snail Фруктово-ягодный яблочно-малиновый в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728583/
3444369,Батончик Диа-Веста Зарядись в шоколаде 50г,37.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3444369/
3296388,Снеки Biosaurus органические кукурузные с морской солью 50г,184.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3296388/
3746408,Батончик Mindys миндаль-клюква 35г,44.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3746408/
3491028,Батончик Racionika диетический постный кофе со сливками 50г,69.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491028/
3506031,Чипсы Сибуки морская капуста-корейское барбекю 5г,62.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3506031/
3433307,Чипсы DrKorner цельнозерновые кукурузно-рисовые с горошком фасолью и киноа 50г,48.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3433307/
3491237,Снек кукурузный Honest Fields со вкусом сметаны 30г,131.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491237/
3498118,Пастила Friends ассорти 5*27г,215,Санкт-Петербург,179,https://www.detmir.ru/product/index/id/3498118/
3277074,Снеки Зеленика сушеная тыква 50г,172.90,Санкт-Петербург,139,https://www.detmir.ru/product/index/id/3277074/
3430115,Батончик SIBERRYA Умный злаковый 35г,43.50,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3430115/
3335273,Батончик ПП овсяный кокосовый торт с кокосовой стружкой 50г,69.90,Санкт-Петербург,48.41,https://www.detmir.ru/product/index/id/3335273/
3710566,Батончик Капитан Сильвер кокосовый витаминный в шоколадной глазури 50г,34.90,Санкт-Петербург,29.60,https://www.detmir.ru/product/index/id/3710566/
3286039,Орехи Семушка пекан очищенный 40г,143.10,Санкт-Петербург,119,https://www.detmir.ru/product/index/id/3286039/
3328902,Фрукты сушеные Экофермер яблоко с корицей 75г,135.10,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3328902/
3649410,Клубника Vitazine сублимированная целые ягоды 20г,305,Санкт-Петербург,269,https://www.detmir.ru/product/index/id/3649410/
3277071,Снеки Зеленика сушеная редька 50г,172.90,Санкт-Петербург,98.90,https://www.detmir.ru/product/index/id/3277071/
3480267,Батончик SOJ фруктово-ореховый со вкусом банана арахис-банан 40г,102.90,Санкт-Петербург,81.08,https://www.detmir.ru/product/index/id/3480267/
3491236,Снек кукурузный Honest Fields пицца 30г,153.90,Санкт-Петербург,109,https://www.detmir.ru/product/index/id/3491236/
3480608,Стружка Nutvill кокосовая 100г,111.10,Санкт-Петербург,92.96,https://www.detmir.ru/product/index/id/3480608/
3604599,Сушки Ого! мини на фруктозе 175г,47.90,Санкт-Петербург,40.49,https://www.detmir.ru/product/index/id/3604599/
3728580,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 30г,98.90,Санкт-Петербург,80.09,https://www.detmir.ru/product/index/id/3728580/
3430117,Батончик SIBERRYA Сильный злаковый 35г,43.50,Санкт-Петербург,34.55,https://www.detmir.ru/product/index/id/3430117/
3889789,Гематоген Народный с кокосом 40г,22.10,Санкт-Петербург,17.72,https://www.detmir.ru/product/index/id/3889789/
3430055,Попкорн ПроПорция клубничный с натуральной клубникой 40г,85.90,Санкт-Петербург,76.13,https://www.detmir.ru/product/index/id/3430055/
3664716,Батончик Аматег Optimus мюсли злаки-клубника 25г,37.30,Санкт-Петербург,31.58,https://www.detmir.ru/product/index/id/3664716/
3604582,Хлебцы Ого! столовые 75г,22.90,Санкт-Петербург,18.71,https://www.detmir.ru/product/index/id/3604582/
3430074,Пастилки EcoSpace манго-чиа 40г,176.70,Санкт-Петербург,139,https://www.detmir.ru/product/index/id/3430074/
3491068,Крекеры Bifrut гречневые с луком 210г,164.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491068/
3286090,Батончик Леовит Detox ягодный 25г,69.90,Санкт-Петербург,58.31,https://www.detmir.ru/product/index/id/3286090/
3277086,Снеки Зеленика сушеная вишня 25 г,195.50,Санкт-Петербург,99.90,https://www.detmir.ru/product/index/id/3277086/
3286859,Снек Take a Bite паффы мультизлаковые розмарин-орегано-морская соль 30г,81.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286859/
3294950,Козинак Рототайка на фруктозе кунжут-чернослив 27г,24.50,Санкт-Петербург,20.69,https://www.detmir.ru/product/index/id/3294950/
3491239,Снек кукурузный Honest Fields со вкусом арахиса 30г,161.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491239/
3710569,Батончик Капитан Сильвер с какао в белой глазури 50г,29.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3710569/
3533592,Фрукты сушеные Gifruit хурма 250г,439,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3533592/
3286037,Орехи Семушка миндаль сушеный 40г,109.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3286037/
3286046,Орехи Семушка грецкий 200г,419,Санкт-Петербург,349,https://www.detmir.ru/product/index/id/3286046/
3491238,Снек кукурузный Honest Fields со вкусом тимьян-лайм 30г,145.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3491238/
3277077,Снеки Зеленика сушеное яблоко 20г,157.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3277077/
3498113,Пастила Friends яблоко-малина 5*27г,215,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3498113/
3728586,Снек Bob Snail Фруктовый манговый в молочном бельгийском шоколаде без добавленного сахара 60г,190.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3728586/
